,title,id,daily_sum,Normalized_daily_sum
2023-06-17,Steady-state_model,26257152,214,0.0018674442223896733
2023-06-18,Steady-state_model,26257152,196,0.001572584608328146
2023-06-19,Steady-state_model,26257152,170,0.0011466762769059397
2023-06-20,Steady-state_model,26257152,196,0.001572584608328146
2023-06-21,Steady-state_model,26257152,211,0.0018183009533794187
2023-06-22,Steady-state_model,26257152,200,0.0016381089670084853
2023-06-23,Steady-state_model,26257152,198,0.0016053467876683157
2023-06-24,Steady-state_model,26257152,166,0.0010811519182256004
2023-06-25,Steady-state_model,26257152,142,0.0006880057661435638
2023-06-26,Steady-state_model,26257152,173,0.0011958195459161943
2023-06-27,Steady-state_model,26257152,199,0.0016217278773384006
2023-06-28,Steady-state_model,26257152,193,0.0015234413393178914
2023-06-29,Steady-state_model,26257152,178,0.0012777249942666185
2023-06-30,Steady-state_model,26257152,180,0.0013104871736067884
2023-03-01,Steppe,54048,824,0.011859908921141435
2023-03-02,Steppe,54048,753,0.01069685155456541
2023-03-03,Steppe,54048,697,0.009779510533040658
2023-03-04,Steppe,54048,833,0.012007338728172197
2023-03-05,Steppe,54048,851,0.012302198342233726
2023-03-06,Steppe,54048,904,0.013170396094748222
2023-03-07,Steppe,54048,779,0.011122759885987616
2023-03-08,Steppe,54048,753,0.01069685155456541
2023-03-09,Steppe,54048,813,0.0116797169347705
2023-03-10,Steppe,54048,733,0.010369229761163713
2023-03-11,Steppe,54048,772,0.011008092258297021
2023-03-12,Steppe,54048,747,0.0105985650165449
2023-03-13,Steppe,54048,809,0.011614192576090162
2023-03-14,Steppe,54048,792,0.011335714051698718
2023-03-15,Steppe,54048,771,0.010991711168626937
2023-03-16,Steppe,54048,709,0.009976083609081676
2023-03-17,Steppe,54048,752,0.010680470464895325
2023-03-18,Steppe,54048,740,0.010483897388854307
2023-03-19,Steppe,54048,790,0.011302951872358549
2023-03-20,Steppe,54048,823,0.01184352783147135
2023-03-21,Steppe,54048,820,0.011794384562461095
2023-03-22,Steppe,54048,752,0.010680470464895325
2023-03-23,Steppe,54048,754,0.010713232644235494
2023-03-24,Steppe,54048,747,0.0105985650165449
2023-03-25,Steppe,54048,719,0.010139894505782525
2023-03-26,Steppe,54048,897,0.01305572846705763
2023-03-27,Steppe,54048,826,0.011892671100481604
2023-03-28,Steppe,54048,761,0.010827900271926089
2023-03-29,Steppe,54048,786,0.01123742751367821
2023-03-30,Steppe,54048,720,0.01015627559545261
2023-03-31,Steppe,54048,760,0.010811519182256004
2023-04-01,Steppe,54048,736,0.010418373030173967
2023-04-02,Steppe,54048,740,0.010483897388854307
2023-04-03,Steppe,54048,687,0.009615699636339809
2023-04-04,Steppe,54048,719,0.010139894505782525
2023-04-05,Steppe,54048,680,0.009501032008649215
2023-04-06,Steppe,54048,636,0.008780264063165481
2023-04-07,Steppe,54048,718,0.01012351341611244
2023-04-08,Steppe,54048,673,0.009386364380958622
2023-04-09,Steppe,54048,673,0.009386364380958622
2023-04-10,Steppe,54048,677,0.009451888739638961
2023-04-11,Steppe,54048,644,0.00891131278052616
2023-04-12,Steppe,54048,684,0.009566556367329554
2023-04-13,Steppe,54048,738,0.010451135209514137
2023-04-14,Steppe,54048,692,0.009697605084690234
2023-04-15,Steppe,54048,672,0.009369983291288537
2023-04-16,Steppe,54048,699,0.009812272712380828
2023-04-17,Steppe,54048,689,0.009648461815679979
2023-04-18,Steppe,54048,682,0.009533794187989384
2023-04-19,Steppe,54048,762,0.010844281361596174
2023-04-20,Steppe,54048,793,0.011352095141368803
2023-04-21,Steppe,54048,702,0.009861415981391081
2023-04-22,Steppe,54048,717,0.010107132326442355
2023-04-23,Steppe,54048,766,0.010909805720276514
2023-04-24,Steppe,54048,895,0.01302296628771746
2023-04-25,Steppe,54048,771,0.010991711168626937
2023-04-26,Steppe,54048,746,0.010582183926874815
2023-04-27,Steppe,54048,761,0.010827900271926089
2023-04-28,Steppe,54048,701,0.009845034891720996
2023-04-29,Steppe,54048,695,0.009746748353700489
2023-04-30,Steppe,54048,714,0.0100579890574321
2023-05-01,Steppe,54048,777,0.011089997706647446
2023-05-02,Steppe,54048,708,0.009959702519411591
2023-05-03,Steppe,54048,682,0.009533794187989384
2023-05-04,Steppe,54048,755,0.01072961373390558
2023-05-05,Steppe,54048,782,0.01117190315499787
2023-05-06,Steppe,54048,721,0.010172656685122695
2023-05-07,Steppe,54048,758,0.010778757002915834
2023-05-08,Steppe,54048,805,0.011548668217409823
2023-05-09,Steppe,54048,795,0.011384857320708973
2023-05-10,Steppe,54048,781,0.011155522065327786
2023-05-11,Steppe,54048,826,0.011892671100481604
2023-05-12,Steppe,54048,745,0.01056580283720473
2023-05-13,Steppe,54048,614,0.008419880090423614
2023-05-14,Steppe,54048,749,0.01063132719588507
2023-05-15,Steppe,54048,827,0.01190905219015169
2023-05-16,Steppe,54048,720,0.01015627559545261
2023-05-17,Steppe,54048,783,0.011188284244667956
2023-05-18,Steppe,54048,758,0.010778757002915834
2023-05-19,Steppe,54048,700,0.009828653802050913
2023-05-20,Steppe,54048,724,0.010221799954132948
2023-05-21,Steppe,54048,785,0.011221046424008126
2023-05-22,Steppe,54048,790,0.011302951872358549
2023-05-23,Steppe,54048,772,0.011008092258297021
2023-05-24,Steppe,54048,734,0.010385610850833797
2023-05-25,Steppe,54048,746,0.010582183926874815
2023-05-26,Steppe,54048,834,0.012023719817842282
2023-05-27,Steppe,54048,855,0.012367722700914064
2023-05-28,Steppe,54048,828,0.011925433279821774
2023-05-29,Steppe,54048,779,0.011122759885987616
2023-05-30,Steppe,54048,839,0.012105625266192707
2023-05-31,Steppe,54048,807,0.011581430396749992
2023-06-01,Steppe,54048,777,0.011089997706647446
2023-06-02,Steppe,54048,801,0.011483143858729483
2023-06-03,Steppe,54048,834,0.012023719817842282
2023-06-04,Steppe,54048,839,0.012105625266192707
2023-06-05,Steppe,54048,772,0.011008092258297021
2023-06-06,Steppe,54048,821,0.01181076565213118
2023-06-07,Steppe,54048,792,0.011335714051698718
2023-06-08,Steppe,54048,748,0.010614946106214985
2023-06-09,Steppe,54048,778,0.011106378796317531
2023-06-10,Steppe,54048,696,0.009763129443370573
2023-06-11,Steppe,54048,792,0.011335714051698718
2023-06-12,Steppe,54048,749,0.01063132719588507
2023-06-13,Steppe,54048,821,0.01181076565213118
2023-06-14,Steppe,54048,741,0.010500278478524392
2023-06-15,Steppe,54048,666,0.009271696753268027
2023-06-16,Steppe,54048,730,0.010320086492153458
2023-06-17,Steppe,54048,731,0.010336467581823543
2023-06-18,Steppe,54048,832,0.011990957638502112
2023-06-19,Steppe,54048,842,0.012154768535202962
2023-06-20,Steppe,54048,814,0.011696098024440585
2023-06-21,Steppe,54048,769,0.010958948989286767
2023-06-22,Steppe,54048,749,0.01063132719588507
2023-06-23,Steppe,54048,772,0.011008092258297021
2023-06-24,Steppe,54048,836,0.012056481997182452
2023-06-25,Steppe,54048,764,0.010877043540936344
2023-06-26,Steppe,54048,741,0.010500278478524392
2023-06-27,Steppe,54048,836,0.012056481997182452
2023-06-28,Steppe,54048,742,0.010516659568194477
2023-06-29,Steppe,54048,798,0.011434000589719228
2023-06-30,Steppe,54048,725,0.010238181043803033
2023-03-01,Korovai,14725049,117,0.0002784785243914425
2023-03-02,Korovai,14725049,117,0.0002784785243914425
2023-03-03,Korovai,14725049,117,0.0002784785243914425
2023-03-04,Korovai,14725049,117,0.0002784785243914425
2023-03-05,Korovai,14725049,117,0.0002784785243914425
2023-03-06,Korovai,14725049,117,0.0002784785243914425
2023-03-07,Korovai,14725049,117,0.0002784785243914425
2023-03-08,Korovai,14725049,117,0.0002784785243914425
2023-03-09,Korovai,14725049,117,0.0002784785243914425
2023-03-10,Korovai,14725049,117,0.0002784785243914425
2023-03-11,Korovai,14725049,117,0.0002784785243914425
2023-03-12,Korovai,14725049,117,0.0002784785243914425
2023-03-13,Korovai,14725049,117,0.0002784785243914425
2023-03-14,Korovai,14725049,117,0.0002784785243914425
2023-03-15,Korovai,14725049,117,0.0002784785243914425
2023-03-16,Korovai,14725049,117,0.0002784785243914425
2023-03-17,Korovai,14725049,117,0.0002784785243914425
2023-03-18,Korovai,14725049,117,0.0002784785243914425
2023-03-19,Korovai,14725049,117,0.0002784785243914425
2023-03-20,Korovai,14725049,117,0.0002784785243914425
2023-03-21,Korovai,14725049,117,0.0002784785243914425
2023-03-22,Korovai,14725049,117,0.0002784785243914425
2023-03-23,Korovai,14725049,117,0.0002784785243914425
2023-03-24,Korovai,14725049,117,0.0002784785243914425
2023-03-25,Korovai,14725049,117,0.0002784785243914425
2023-03-26,Korovai,14725049,117,0.0002784785243914425
2023-03-27,Korovai,14725049,117,0.0002784785243914425
2023-03-28,Korovai,14725049,117,0.0002784785243914425
2023-03-29,Korovai,14725049,117,0.0002784785243914425
2023-03-30,Korovai,14725049,117,0.0002784785243914425
2023-03-31,Korovai,14725049,117,0.0002784785243914425
2023-04-01,Korovai,14725049,117,0.0002784785243914425
2023-04-02,Korovai,14725049,117,0.0002784785243914425
2023-04-03,Korovai,14725049,117,0.0002784785243914425
2023-04-04,Korovai,14725049,117,0.0002784785243914425
2023-04-05,Korovai,14725049,117,0.0002784785243914425
2023-04-06,Korovai,14725049,117,0.0002784785243914425
2023-04-07,Korovai,14725049,117,0.0002784785243914425
2023-04-08,Korovai,14725049,117,0.0002784785243914425
2023-04-09,Korovai,14725049,117,0.0002784785243914425
2023-04-10,Korovai,14725049,117,0.0002784785243914425
2023-04-11,Korovai,14725049,117,0.0002784785243914425
2023-04-12,Korovai,14725049,117,0.0002784785243914425
2023-04-13,Korovai,14725049,117,0.0002784785243914425
2023-04-14,Korovai,14725049,114,0.00022933525538118796
2023-04-15,Korovai,14725049,117,0.0002784785243914425
2023-04-16,Korovai,14725049,107,0.00011466762769059398
2023-04-17,Korovai,14725049,117,0.0002784785243914425
2023-04-18,Korovai,14725049,117,0.0002784785243914425
2023-04-19,Korovai,14725049,117,0.0002784785243914425
2023-04-20,Korovai,14725049,117,0.0002784785243914425
2023-04-21,Korovai,14725049,117,0.0002784785243914425
2023-04-22,Korovai,14725049,117,0.0002784785243914425
2023-04-23,Korovai,14725049,101,1.6381089670084856e-05
2023-04-24,Korovai,14725049,117,0.0002784785243914425
2023-04-25,Korovai,14725049,109,0.0001474298070307637
2023-04-26,Korovai,14725049,117,0.0002784785243914425
2023-04-27,Korovai,14725049,117,0.0002784785243914425
2023-04-28,Korovai,14725049,117,0.0002784785243914425
2023-04-29,Korovai,14725049,117,0.0002784785243914425
2023-04-30,Korovai,14725049,117,0.0002784785243914425
2023-05-01,Korovai,14725049,117,0.0002784785243914425
2023-05-02,Korovai,14725049,117,0.0002784785243914425
2023-05-03,Korovai,14725049,177,0.0012613439045965338
2023-05-04,Korovai,14725049,110,0.00016381089670084855
2023-05-05,Korovai,14725049,117,0.0002784785243914425
2023-05-06,Korovai,14725049,117,0.0002784785243914425
2023-05-07,Korovai,14725049,117,0.0002784785243914425
2023-05-08,Korovai,14725049,117,0.0002784785243914425
2023-05-09,Korovai,14725049,107,0.00011466762769059398
2023-05-10,Korovai,14725049,117,0.0002784785243914425
2023-05-11,Korovai,14725049,117,0.0002784785243914425
2023-05-12,Korovai,14725049,117,0.0002784785243914425
2023-05-13,Korovai,14725049,117,0.0002784785243914425
2023-05-14,Korovai,14725049,117,0.0002784785243914425
2023-05-15,Korovai,14725049,117,0.0002784785243914425
2023-05-16,Korovai,14725049,117,0.0002784785243914425
2023-05-17,Korovai,14725049,117,0.0002784785243914425
2023-05-18,Korovai,14725049,117,0.0002784785243914425
2023-05-19,Korovai,14725049,117,0.0002784785243914425
2023-05-20,Korovai,14725049,117,0.0002784785243914425
2023-05-21,Korovai,14725049,117,0.0002784785243914425
2023-05-22,Korovai,14725049,117,0.0002784785243914425
2023-05-23,Korovai,14725049,117,0.0002784785243914425
2023-05-24,Korovai,14725049,117,0.0002784785243914425
2023-05-25,Korovai,14725049,117,0.0002784785243914425
2023-05-26,Korovai,14725049,117,0.0002784785243914425
2023-05-27,Korovai,14725049,117,0.0002784785243914425
2023-05-28,Korovai,14725049,117,0.0002784785243914425
2023-05-29,Korovai,14725049,117,0.0002784785243914425
2023-05-30,Korovai,14725049,127,0.00044228942109229103
2023-05-31,Korovai,14725049,117,0.0002784785243914425
2023-06-01,Korovai,14725049,117,0.0002784785243914425
2023-06-02,Korovai,14725049,117,0.0002784785243914425
2023-06-03,Korovai,14725049,117,0.0002784785243914425
2023-06-04,Korovai,14725049,117,0.0002784785243914425
2023-06-05,Korovai,14725049,106,9.828653802050913e-05
2023-06-06,Korovai,14725049,117,0.0002784785243914425
2023-06-07,Korovai,14725049,117,0.0002784785243914425
2023-06-08,Korovai,14725049,117,0.0002784785243914425
2023-06-09,Korovai,14725049,117,0.0002784785243914425
2023-06-10,Korovai,14725049,117,0.0002784785243914425
2023-06-11,Korovai,14725049,117,0.0002784785243914425
2023-06-12,Korovai,14725049,117,0.0002784785243914425
2023-06-13,Korovai,14725049,117,0.0002784785243914425
2023-06-14,Korovai,14725049,117,0.0002784785243914425
2023-06-15,Korovai,14725049,117,0.0002784785243914425
2023-06-16,Korovai,14725049,117,0.0002784785243914425
2023-06-17,Korovai,14725049,117,0.0002784785243914425
2023-06-18,Korovai,14725049,117,0.0002784785243914425
2023-06-19,Korovai,14725049,117,0.0002784785243914425
2023-06-20,Korovai,14725049,117,0.0002784785243914425
2023-06-21,Korovai,14725049,117,0.0002784785243914425
2023-06-22,Korovai,14725049,117,0.0002784785243914425
2023-06-23,Korovai,14725049,117,0.0002784785243914425
2023-06-24,Korovai,14725049,117,0.0002784785243914425
2023-06-25,Korovai,14725049,117,0.0002784785243914425
2023-06-26,Korovai,14725049,117,0.0002784785243914425
2023-06-27,Korovai,14725049,117,0.0002784785243914425
2023-06-28,Korovai,14725049,117,0.0002784785243914425
2023-06-29,Korovai,14725049,117,0.0002784785243914425
2023-06-30,Korovai,14725049,117,0.0002784785243914425
2023-03-01,Sauerkraut,178951,1697,0.026160600203125512
2023-03-02,Sauerkraut,178951,1715,0.02645545981718704
2023-03-03,Sauerkraut,178951,1550,0.02375258002162304
2023-03-04,Sauerkraut,178951,1639,0.02521049700226059
2023-03-05,Sauerkraut,178951,1679,0.025865740589063983
2023-03-06,Sauerkraut,178951,1633,0.02511221046424008
2023-03-07,Sauerkraut,178951,1599,0.024555253415457196
2023-03-08,Sauerkraut,178951,1502,0.022966287717458966
2023-03-09,Sauerkraut,178951,1619,0.024882875208858894
2023-03-10,Sauerkraut,178951,1680,0.02588212167873407
2023-03-11,Sauerkraut,178951,1768,0.027323657569701537
2023-03-12,Sauerkraut,178951,2093,0.032647511712479114
2023-03-13,Sauerkraut,178951,1874,0.02906005307473053
2023-03-14,Sauerkraut,178951,1729,0.026684795072568226
2023-03-15,Sauerkraut,178951,1866,0.028929004357369854
2023-03-16,Sauerkraut,178951,1898,0.029453199226812568
2023-03-17,Sauerkraut,178951,2431,0.0381843200209678
2023-03-18,Sauerkraut,178951,2077,0.032385414277757756
2023-03-19,Sauerkraut,178951,1975,0.030714543131409103
2023-03-20,Sauerkraut,178951,1754,0.027094322314320348
2023-03-21,Sauerkraut,178951,1748,0.02699603577629984
2023-03-22,Sauerkraut,178951,1734,0.026766700520918653
2023-03-23,Sauerkraut,178951,1484,0.022671428103397437
2023-03-24,Sauerkraut,178951,1515,0.023179241883170068
2023-03-25,Sauerkraut,178951,1617,0.024850113029518724
2023-03-26,Sauerkraut,178951,1774,0.027421944107722047
2023-03-27,Sauerkraut,178951,1626,0.024997542836549487
2023-03-28,Sauerkraut,178951,1513,0.023146479703829898
2023-03-29,Sauerkraut,178951,1608,0.024702683222487958
2023-03-30,Sauerkraut,178951,1654,0.02545621334731186
2023-03-31,Sauerkraut,178951,1662,0.02558726206467254
2023-04-01,Sauerkraut,178951,1644,0.025292402450611016
2023-04-02,Sauerkraut,178951,1674,0.02578383514071356
2023-04-03,Sauerkraut,178951,1505,0.02301543098646922
2023-04-04,Sauerkraut,178951,1580,0.024244012711725584
2023-04-05,Sauerkraut,178951,1443,0.02199980342692396
2023-04-06,Sauerkraut,178951,1297,0.01960816433509157
2023-04-07,Sauerkraut,178951,1388,0.021098843495069294
2023-04-08,Sauerkraut,178951,1377,0.020918651508698358
2023-04-09,Sauerkraut,178951,1535,0.023506863676571767
2023-04-10,Sauerkraut,178951,1364,0.020705697342987255
2023-04-11,Sauerkraut,178951,1314,0.019886642859483012
2023-04-12,Sauerkraut,178951,1353,0.020525505356616323
2023-04-13,Sauerkraut,178951,1332,0.02018150247354454
2023-04-14,Sauerkraut,178951,1292,0.019526258886741147
2023-04-15,Sauerkraut,178951,1295,0.0195754021557514
2023-04-16,Sauerkraut,178951,1418,0.021590276185171838
2023-04-17,Sauerkraut,178951,1456,0.022212757592635062
2023-04-18,Sauerkraut,178951,1353,0.020525505356616323
2023-04-19,Sauerkraut,178951,1399,0.021279035481440226
2023-04-20,Sauerkraut,178951,1512,0.023130098614159815
2023-04-21,Sauerkraut,178951,1446,0.022048946695934213
2023-04-22,Sauerkraut,178951,1520,0.023261147331520494
2023-04-23,Sauerkraut,178951,1669,0.025701929692363137
2023-04-24,Sauerkraut,178951,1635,0.02514497264358025
2023-04-25,Sauerkraut,178951,1530,0.02342495822822134
2023-04-26,Sauerkraut,178951,1405,0.021377322019460736
2023-04-27,Sauerkraut,178951,1421,0.02163941945418209
2023-04-28,Sauerkraut,178951,1407,0.021410084198800906
2023-04-29,Sauerkraut,178951,1571,0.02409658290469482
2023-04-30,Sauerkraut,178951,1619,0.024882875208858894
2023-05-01,Sauerkraut,178951,1631,0.02507944828489991
2023-05-02,Sauerkraut,178951,1537,0.023539625855911937
2023-05-03,Sauerkraut,178951,1610,0.024735445401828128
2023-05-04,Sauerkraut,178951,1535,0.023506863676571767
2023-05-05,Sauerkraut,178951,1448,0.022081708875274383
2023-05-06,Sauerkraut,178951,1796,0.027782328080463912
2023-05-07,Sauerkraut,178951,1941,0.030157586082626215
2023-05-08,Sauerkraut,178951,1921,0.02982996428922452
2023-05-09,Sauerkraut,178951,2072,0.03230350882940733
2023-05-10,Sauerkraut,178951,1871,0.029010909805720277
2023-05-11,Sauerkraut,178951,1846,0.028601382563968155
2023-05-12,Sauerkraut,178951,1932,0.030010156275595452
2023-05-13,Sauerkraut,178951,2233,0.03494086426629099
2023-05-14,Sauerkraut,178951,2290,0.03587458637748583
2023-05-15,Sauerkraut,178951,1990,0.030960259476460375
2023-05-16,Sauerkraut,178951,2202,0.03443305048651836
2023-05-17,Sauerkraut,178951,1955,0.030386921338007404
2023-05-18,Sauerkraut,178951,1844,0.028568620384627985
2023-05-19,Sauerkraut,178951,1760,0.027192608852340858
2023-05-20,Sauerkraut,178951,1868,0.028961766536710024
2023-05-21,Sauerkraut,178951,1894,0.02938767486813223
2023-05-22,Sauerkraut,178951,1934,0.030042918454935622
2023-05-23,Sauerkraut,178951,1795,0.02776594699079383
2023-05-24,Sauerkraut,178951,1622,0.024932018477869147
2023-05-25,Sauerkraut,178951,1852,0.028699669101988665
2023-05-26,Sauerkraut,178951,1809,0.027995282246175014
2023-05-27,Sauerkraut,178951,1707,0.02632441109982636
2023-05-28,Sauerkraut,178951,1752,0.027061560134980178
2023-05-29,Sauerkraut,178951,1836,0.028437571667267306
2023-05-30,Sauerkraut,178951,1592,0.024440585787766603
2023-05-31,Sauerkraut,178951,1616,0.024833731939848638
2023-06-01,Sauerkraut,178951,1518,0.023228385152180325
2023-06-02,Sauerkraut,178951,1601,0.024588015594797365
2023-06-03,Sauerkraut,178951,1596,0.024506110146446942
2023-06-04,Sauerkraut,178951,1812,0.02804442551518527
2023-06-05,Sauerkraut,178951,1632,0.025095829374569997
2023-06-06,Sauerkraut,178951,1668,0.02568554860269305
2023-06-07,Sauerkraut,178951,1668,0.02568554860269305
2023-06-08,Sauerkraut,178951,1569,0.02406382072535465
2023-06-09,Sauerkraut,178951,1531,0.023441339317891427
2023-06-10,Sauerkraut,178951,1583,0.02429315598073584
2023-06-11,Sauerkraut,178951,1721,0.026553746355207547
2023-06-12,Sauerkraut,178951,1792,0.027716803721783572
2023-06-13,Sauerkraut,178951,1557,0.023867247649313632
2023-06-14,Sauerkraut,178951,1586,0.024342299249746093
2023-06-15,Sauerkraut,178951,1530,0.02342495822822134
2023-06-16,Sauerkraut,178951,1465,0.022360187399665825
2023-06-17,Sauerkraut,178951,1622,0.024932018477869147
2023-06-18,Sauerkraut,178951,1742,0.02689774923827933
2023-06-19,Sauerkraut,178951,1626,0.024997542836549487
2023-06-20,Sauerkraut,178951,1589,0.024391442518756346
2023-06-21,Sauerkraut,178951,1619,0.024882875208858894
2023-06-22,Sauerkraut,178951,1522,0.02329390951086066
2023-06-23,Sauerkraut,178951,1507,0.02304819316580939
2023-06-24,Sauerkraut,178951,1621,0.024915637388199064
2023-06-25,Sauerkraut,178951,1675,0.025800216230383644
2023-06-26,Sauerkraut,178951,1724,0.026602889624217804
2023-06-27,Sauerkraut,178951,1693,0.026095075844445172
2023-06-28,Sauerkraut,178951,1700,0.026209743472135765
2023-06-29,Sauerkraut,178951,1676,0.02581659732005373
2023-06-30,Sauerkraut,178951,1528,0.02339219604888117
2023-03-01,Sergey_Bubka,603934,313,0.003489172099728074
2023-03-02,Sergey_Bubka,603934,369,0.004406513121252825
2023-03-03,Sergey_Bubka,603934,402,0.004947089080365626
2023-03-04,Sergey_Bubka,603934,526,0.006978344199456148
2023-03-05,Sergey_Bubka,603934,673,0.009386364380958622
2023-03-06,Sergey_Bubka,603934,322,0.0036366019067588374
2023-03-07,Sergey_Bubka,603934,252,0.0024899256298528977
2023-03-08,Sergey_Bubka,603934,203,0.00168725223601874
2023-03-09,Sergey_Bubka,603934,212,0.0018346820430495037
2023-03-10,Sergey_Bubka,603934,185,0.0013923926219572126
2023-03-11,Sergey_Bubka,603934,392,0.004783278183664777
2023-03-12,Sergey_Bubka,603934,173,0.0011958195459161943
2023-03-13,Sergey_Bubka,603934,253,0.0025063067195229827
2023-03-14,Sergey_Bubka,603934,270,0.0027847852439144252
2023-03-15,Sergey_Bubka,603934,201,0.0016544900566785703
2023-03-16,Sergey_Bubka,603934,162,0.0010156275595452609
2023-03-17,Sergey_Bubka,603934,252,0.0024899256298528977
2023-03-18,Sergey_Bubka,603934,189,0.001457916980637552
2023-03-19,Sergey_Bubka,603934,186,0.0014087737116272976
2023-03-20,Sergey_Bubka,603934,174,0.0012122006355862792
2023-03-21,Sergey_Bubka,603934,195,0.001556203518658061
2023-03-22,Sergey_Bubka,603934,150,0.0008190544835042427
2023-03-23,Sergey_Bubka,603934,176,0.0012449628149264489
2023-03-24,Sergey_Bubka,603934,181,0.001326868263276873
2023-03-25,Sergey_Bubka,603934,142,0.0006880057661435638
2023-03-26,Sergey_Bubka,603934,153,0.0008681977525144972
2023-03-27,Sergey_Bubka,603934,170,0.0011466762769059397
2023-03-28,Sergey_Bubka,603934,183,0.001359630442617043
2023-03-29,Sergey_Bubka,603934,144,0.0007207679454837336
2023-03-30,Sergey_Bubka,603934,167,0.0010975330078956851
2023-03-31,Sergey_Bubka,603934,194,0.0015398224289879764
2023-04-01,Sergey_Bubka,603934,144,0.0007207679454837336
2023-04-02,Sergey_Bubka,603934,157,0.0009337221111948367
2023-04-03,Sergey_Bubka,603934,120,0.0003276217934016971
2023-04-04,Sergey_Bubka,603934,148,0.000786292304164073
2023-04-05,Sergey_Bubka,603934,180,0.0013104871736067884
2023-04-06,Sergey_Bubka,603934,228,0.0020967794777708615
2023-04-07,Sergey_Bubka,603934,172,0.0011794384562461096
2023-04-08,Sergey_Bubka,603934,134,0.000556957048782885
2023-04-09,Sergey_Bubka,603934,155,0.000900959931854667
2023-04-10,Sergey_Bubka,603934,131,0.0005078137797726304
2023-04-11,Sergey_Bubka,603934,156,0.0009173410215247518
2023-04-12,Sergey_Bubka,603934,171,0.0011630573665760246
2023-04-13,Sergey_Bubka,603934,259,0.002604593257543492
2023-04-14,Sergey_Bubka,603934,142,0.0006880057661435638
2023-04-15,Sergey_Bubka,603934,131,0.0005078137797726304
2023-04-16,Sergey_Bubka,603934,115,0.0002457163450512728
2023-04-17,Sergey_Bubka,603934,170,0.0011466762769059397
2023-04-18,Sergey_Bubka,603934,113,0.0002129541657111031
2023-04-19,Sergey_Bubka,603934,139,0.0006388624971333093
2023-04-20,Sergey_Bubka,603934,149,0.0008026733938341578
2023-04-21,Sergey_Bubka,603934,124,0.0003931461520820365
2023-04-22,Sergey_Bubka,603934,171,0.0011630573665760246
2023-04-23,Sergey_Bubka,603934,173,0.0011958195459161943
2023-04-24,Sergey_Bubka,603934,145,0.0007371490351538184
2023-04-25,Sergey_Bubka,603934,130,0.0004914326901025456
2023-04-26,Sergey_Bubka,603934,188,0.0014415358909674672
2023-04-27,Sergey_Bubka,603934,158,0.0009501032008649216
2023-04-28,Sergey_Bubka,603934,133,0.0005405759591128002
2023-04-29,Sergey_Bubka,603934,131,0.0005078137797726304
2023-04-30,Sergey_Bubka,603934,141,0.000671624676473479
2023-05-01,Sergey_Bubka,603934,146,0.0007535301248239033
2023-05-02,Sergey_Bubka,603934,152,0.0008518166628444124
2023-05-03,Sergey_Bubka,603934,135,0.0005733381384529699
2023-05-04,Sergey_Bubka,603934,156,0.0009173410215247518
2023-05-05,Sergey_Bubka,603934,196,0.001572584608328146
2023-05-06,Sergey_Bubka,603934,156,0.0009173410215247518
2023-05-07,Sergey_Bubka,603934,188,0.0014415358909674672
2023-05-08,Sergey_Bubka,603934,263,0.002670117616223831
2023-05-09,Sergey_Bubka,603934,220,0.0019657307604101825
2023-05-10,Sergey_Bubka,603934,164,0.0010483897388854308
2023-05-11,Sergey_Bubka,603934,142,0.0006880057661435638
2023-05-12,Sergey_Bubka,603934,181,0.001326868263276873
2023-05-13,Sergey_Bubka,603934,173,0.0011958195459161943
2023-05-14,Sergey_Bubka,603934,152,0.0008518166628444124
2023-05-15,Sergey_Bubka,603934,183,0.001359630442617043
2023-05-16,Sergey_Bubka,603934,165,0.0010647708285555155
2023-05-17,Sergey_Bubka,603934,113,0.0002129541657111031
2023-05-18,Sergey_Bubka,603934,154,0.0008845788421845821
2023-05-19,Sergey_Bubka,603934,145,0.0007371490351538184
2023-05-20,Sergey_Bubka,603934,126,0.0004259083314222062
2023-05-21,Sergey_Bubka,603934,170,0.0011466762769059397
2023-05-22,Sergey_Bubka,603934,136,0.0005897192281230548
2023-05-23,Sergey_Bubka,603934,174,0.0012122006355862792
2023-05-24,Sergey_Bubka,603934,146,0.0007535301248239033
2023-05-25,Sergey_Bubka,603934,138,0.0006224814074632244
2023-05-26,Sergey_Bubka,603934,142,0.0006880057661435638
2023-05-27,Sergey_Bubka,603934,170,0.0011466762769059397
2023-05-28,Sergey_Bubka,603934,140,0.0006552435868033942
2023-05-29,Sergey_Bubka,603934,302,0.0033089801133571405
2023-05-30,Sergey_Bubka,603934,178,0.0012777249942666185
2023-05-31,Sergey_Bubka,603934,149,0.0008026733938341578
2023-06-01,Sergey_Bubka,603934,152,0.0008518166628444124
2023-06-02,Sergey_Bubka,603934,191,0.0014906791599777218
2023-06-03,Sergey_Bubka,603934,197,0.0015889656979982307
2023-06-04,Sergey_Bubka,603934,284,0.003014120499295613
2023-06-05,Sergey_Bubka,603934,193,0.0015234413393178914
2023-06-06,Sergey_Bubka,603934,215,0.0018838253120597582
2023-06-07,Sergey_Bubka,603934,160,0.0009828653802050912
2023-06-08,Sergey_Bubka,603934,124,0.0003931461520820365
2023-06-09,Sergey_Bubka,603934,192,0.0015070602496478065
2023-06-10,Sergey_Bubka,603934,182,0.001343249352946958
2023-06-11,Sergey_Bubka,603934,239,0.002276971464141795
